Series Name,Series Code,Type,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Zambia,ZMB,3745698444,3796691708,3702122212,3823270197,4290246254,5004463110,4725699011,5099960030,5163624360,5141063669,5387686297,5383050756,5878768641,5822212020,6196473040,6055854685,6432587907,6138989403,6172984907,5986318100,6168040111,6548482198,6364287628,6239121864,6218106324,6318548040,6364287628,6534574435,6944994654,6873912510,6840844039,6838372211,6720005310,7176782487,6557753280,6747775257,7167388798,7440753544,7412051124,7756725565,8059030210,8487518231,8869967014,9485983916,10153075785,10887711636,11748243096,12729507610,13719086270,14984033822,16527123088,17447560253,18773117889,19722575263,20648211567,21251216799,22049221308,22826646594,23747586257,24089861649,23418945737,24879098748,26175604214,27580695690,28634291575
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Country,Zimbabwe,ZWE,4352412133,4627317329,4693694849,4986785325,4931622909,5173793733,5252597339,5692082627,5804224338,6525587027,7998095583,8711332686,9436967074,9682773143,10324271738,10124887003,10171951417,9474084021,9217627910,9521536366,10894607028,12259202844,12582146675,12781612134,12537820762,13408495654,13689943883,13847479160,14893292646,15667709080,16762655222,17689930170,16095082949,16264301855,17766348463,17794425481,19638059366,20164466644,20746271025,20576588256,19947126181,20234268509,18434630066,15301651167,14413001709,13589857106,13119457398,12640170700,10406779091,11787972496,14107304145,16109683000,18794430789,19168343272,19623972034,19973250000,20124206637,21076969325,22132908952,20731353612,19110793941,20729099177,22001713150,23178995952,23582865676
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Africa Eastern and Southern,AFE,1.54315E+11,1.54962E+11,1.67261E+11,1.76668E+11,1.84881E+11,1.94381E+11,2.03764E+11,2.14643E+11,2.23564E+11,2.35014E+11,2.37629E+11,2.50656E+11,2.57584E+11,2.69487E+11,2.84235E+11,2.88142E+11,2.94912E+11,2.98187E+11,3.02603E+11,3.11463E+11,3.28444E+11,3.41348E+11,3.42402E+11,3.4262E+11,3.54288E+11,3.53984E+11,3.62024E+11,3.76283E+11,3.92412E+11,4.02873E+11,4.03362E+11,4.02935E+11,3.93283E+11,3.89983E+11,3.97469E+11,4.14778E+11,4.37587E+11,4.54463E+11,4.62531E+11,4.74715E+11,4.89817E+11,5.06978E+11,5.26837E+11,5.42692E+11,5.73271E+11,6.08662E+11,6.49062E+11,6.9255E+11,7.23282E+11,7.29932E+11,7.68676E+11,8.00019E+11,8.15197E+11,8.50712E+11,8.84063E+11,9.10002E+11,9.29386E+11,9.54271E+11,9.80086E+11,9.99982E+11,9.71807E+11,1.0163E+12,1.05414E+12,1.07449E+12,1.10419E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Africa Western and Central,AFW,1.10363E+11,1.12427E+11,1.16616E+11,1.24823E+11,1.31519E+11,1.36918E+11,1.34847E+11,1.22756E+11,1.24688E+11,1.43413E+11,1.68236E+11,1.85745E+11,1.91628E+11,1.99144E+11,2.18891E+11,2.14483E+11,2.32547E+11,2.43154E+11,2.38497E+11,2.50496E+11,2.55176E+11,2.3823E+11,2.30439E+11,2.15945E+11,2.1699E+11,2.28534E+11,2.31427E+11,2.34692E+11,2.45867E+11,2.50104E+11,2.64112E+11,2.67065E+11,2.73178E+11,2.69557E+11,2.68941E+11,2.7392E+11,2.86581E+11,2.99155E+11,3.09971E+11,3.14677E+11,3.26673E+11,3.43819E+11,3.78006E+11,3.99274E+11,4.31501E+11,4.56517E+11,4.80654E+11,5.06838E+11,5.38316E+11,5.71375E+11,6.11376E+11,6.41468E+11,6.74373E+11,7.15151E+11,7.55854E+11,7.78022E+11,7.79534E+11,7.97435E+11,8.20598E+11,8.47527E+11,8.15909E+11,8.36712E+11,8.74136E+11,9.06151E+11,9.47704E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Arab World,ARB,..,..,..,..,..,..,2.57269E+11,2.74728E+11,3.04345E+11,3.27034E+11,4.0206E+11,4.3214E+11,4.92393E+11,5.57855E+11,6.16535E+11,6.16254E+11,7.04488E+11,7.51009E+11,7.73083E+11,8.55372E+11,9.09103E+11,9.16823E+11,8.61922E+11,8.29479E+11,8.39749E+11,8.32672E+11,8.26132E+11,8.28208E+11,8.55367E+11,8.87972E+11,9.5765E+11,9.50989E+11,1.0134E+12,1.04643E+12,1.08154E+12,1.11179E+12,1.16537E+12,1.22884E+12,1.28739E+12,1.32313E+12,1.40697E+12,1.43648E+12,1.45402E+12,1.51648E+12,1.65409E+12,1.74627E+12,1.85588E+12,1.94127E+12,2.04942E+12,2.0627E+12,2.16255E+12,2.24588E+12,2.36926E+12,2.43199E+12,2.49667E+12,2.58033E+12,2.67252E+12,2.70804E+12,2.78041E+12,2.82901E+12,2.67904E+12,2.79777E+12,2.99383E+12,3.04277E+12,3.09461E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Caribbean small states,CSS,11384315407,12484679510,13155752913,13439290499,14527984400,15558415655,16630481234,17740215237,18833450410,19952346077,20379001823,20859469851,21073810126,21592473481,20961742119,20602605288,21704952821,23162467256,25005126159,26870890181,28266361953,28369384850,28510573994,27489205709,28019459362,28322745184,28706286085,28748464211,29244818764,30176046321,30077218306,30060844466,30677941695,30819980663,31848371069,32830239320,34443853708,36033217737,37805722400,39719943345,41583406438,42457972576,44149943224,46843061713,49026269656,51181086198,55189638919,57312641754,58286765267,56309491917,57355843061,57864218310,60198956773,61026828306,62608336969,62545153672,60618638463,60166751938,60895298301,61428203908,55881751229,59531842431,68393218498,74438041470,84347922169
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.47652E+11,6.66366E+11,6.33478E+11,6.34802E+11,6.58216E+11,6.9581E+11,7.27025E+11,7.43276E+11,7.62852E+11,7.77355E+11,8.0803E+11,8.32314E+11,8.61798E+11,8.96243E+11,9.48889E+11,9.95478E+11,1.06158E+12,1.12888E+12,1.1736E+12,1.13109E+12,1.1485E+12,1.18985E+12,1.19982E+12,1.20783E+12,1.24723E+12,1.29714E+12,1.33356E+12,1.40166E+12,1.47109E+12,1.53041E+12,1.47989E+12,1.57715E+12,1.6409E+12,1.65251E+12,1.68672E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Early-demographic dividend,EAR,1.0338E+12,1.08284E+12,1.12803E+12,1.18753E+12,1.2879E+12,1.36626E+12,1.42421E+12,1.50356E+12,1.61228E+12,1.718E+12,1.86246E+12,1.96169E+12,2.09212E+12,2.23961E+12,2.39166E+12,2.4609E+12,2.63344E+12,2.73944E+12,2.79882E+12,2.9122E+12,3.00565E+12,3.11466E+12,3.13095E+12,3.14075E+12,3.20763E+12,3.24104E+12,3.2907E+12,3.38686E+12,3.49653E+12,3.56575E+12,3.74715E+12,3.91254E+12,4.07431E+12,4.21778E+12,4.35917E+12,4.46939E+12,4.72446E+12,4.95929E+12,5.0779E+12,5.19082E+12,5.41754E+12,5.48257E+12,5.57767E+12,5.8553E+12,6.22802E+12,6.59994E+12,7.00526E+12,7.40925E+12,7.66759E+12,7.71719E+12,8.20963E+12,8.6162E+12,8.98069E+12,9.34269E+12,9.71506E+12,1.01273E+13,1.05461E+13,1.10194E+13,1.14169E+13,1.16761E+13,1.11737E+13,1.20128E+13,1.27361E+13,1.33214E+13,1.38101E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,East Asia & Pacific,EAS,1.19623E+12,1.24145E+12,1.30892E+12,1.41057E+12,1.5573E+12,1.66603E+12,1.80946E+12,1.9421E+12,2.12293E+12,2.36668E+12,2.45931E+12,2.58929E+12,2.77469E+12,2.98746E+12,3.01806E+12,3.12528E+12,3.256E+12,3.42549E+12,3.62427E+12,3.83928E+12,3.98326E+12,4.16799E+12,4.34151E+12,4.53389E+12,4.81398E+12,5.08897E+12,5.3402E+12,5.67589E+12,6.1086E+12,6.42314E+12,6.74981E+12,7.08052E+12,7.38361E+12,7.69695E+12,8.10283E+12,8.56607E+12,9.05062E+12,9.42259E+12,9.4689E+12,9.82978E+12,1.03665E+13,1.071E+13,1.11861E+13,1.17445E+13,1.2437E+13,1.31778E+13,1.40318E+13,1.50819E+13,1.57505E+13,1.61638E+13,1.73966E+13,1.83449E+13,1.93005E+13,2.03193E+13,2.12943E+13,2.22991E+13,2.33373E+13,2.45186E+13,2.56943E+13,2.67331E+13,2.67177E+13,2.84129E+13,2.92652E+13,3.0496E+13,3.16518E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,East Asia & Pacific (excluding high income),EAP,2.91478E+11,2.52319E+11,2.50624E+11,2.66821E+11,2.95722E+11,3.27729E+11,3.54016E+11,3.48875E+11,3.5492E+11,3.95456E+11,4.48771E+11,4.7918E+11,5.02639E+11,5.44171E+11,5.65506E+11,6.0352E+11,6.20154E+11,6.66487E+11,7.27723E+11,7.78787E+11,8.36942E+11,8.83592E+11,9.40534E+11,1.01278E+12,1.11427E+12,1.20266E+12,1.28859E+12,1.40684E+12,1.54438E+12,1.63219E+12,1.71632E+12,1.85525E+12,2.06399E+12,2.29752E+12,2.54908E+12,2.80238E+12,3.05757E+12,3.28373E+12,3.38236E+12,3.60056E+12,3.87884E+12,4.14961E+12,4.48802E+12,4.89302E+12,5.34068E+12,5.87739E+12,6.52804E+12,7.34089E+12,7.97579E+12,8.61514E+12,9.46786E+12,1.02807E+13,1.10598E+13,1.18692E+13,1.27027E+13,1.35489E+13,1.4431E+13,1.5393E+13,1.63993E+13,1.73645E+13,1.75981E+13,1.89567E+13,1.96293E+13,2.06608E+13,2.16859E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,East Asia & Pacific (IDA & IBRD countries),TEA,2.91387E+11,2.52241E+11,2.50546E+11,2.66738E+11,2.9563E+11,3.27627E+11,3.53906E+11,3.48767E+11,3.5481E+11,3.95333E+11,4.48632E+11,4.7901E+11,5.02448E+11,5.43936E+11,5.65252E+11,6.03227E+11,6.1983E+11,6.66098E+11,7.27247E+11,7.78238E+11,8.36311E+11,8.82893E+11,9.39755E+11,1.01191E+12,1.11327E+12,1.20155E+12,1.28737E+12,1.40547E+12,1.54285E+12,1.63056E+12,1.71458E+12,1.85332E+12,2.06175E+12,2.29494E+12,2.54619E+12,2.79918E+12,3.05407E+12,3.27994E+12,3.37844E+12,3.59635E+12,3.87427E+12,4.14471E+12,4.4827E+12,4.88719E+12,5.3343E+12,5.87034E+12,6.52018E+12,7.332E+12,7.9661E+12,8.60462E+12,9.45627E+12,1.02681E+13,1.10463E+13,1.18546E+13,1.26871E+13,1.35323E+13,1.44132E+13,1.53741E+13,1.63791E+13,1.73431E+13,1.75764E+13,1.89332E+13,1.9605E+13,2.06352E+13,2.16591E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Euro area,EMU,2.68853E+12,2.84292E+12,3.00669E+12,3.15326E+12,3.33826E+12,3.50667E+12,3.66056E+12,3.78652E+12,4.00155E+12,4.28689E+12,4.52735E+12,4.69748E+12,4.92732E+12,5.22879E+12,5.39772E+12,5.35621E+12,5.62539E+12,5.79987E+12,5.98037E+12,6.21377E+12,6.34934E+12,6.38397E+12,6.42794E+12,6.51765E+12,6.67437E+12,6.82819E+12,7.00022E+12,7.17751E+12,7.48745E+12,7.79527E+12,8.07522E+12,8.26607E+12,8.35882E+12,8.30176E+12,8.51057E+12,8.72073E+12,8.87271E+12,9.11794E+12,9.39152E+12,9.6742E+12,1.00516E+13,1.02713E+13,1.03685E+13,1.04466E+13,1.06881E+13,1.08775E+13,1.12391E+13,1.15775E+13,1.16251E+13,1.11039E+13,1.13392E+13,1.15407E+13,1.14344E+13,1.14154E+13,1.15816E+13,1.18298E+13,1.2043E+13,1.23588E+13,1.25788E+13,1.27829E+13,1.20087E+13,1.27817E+13,1.32494E+13,1.33121E+13,1.34335E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Europe & Central Asia,ECS,4.86083E+12,5.1131E+12,5.35321E+12,5.61329E+12,5.94185E+12,6.20669E+12,6.44234E+12,6.66456E+12,7.02571E+12,7.44332E+12,7.8152E+12,8.08628E+12,8.45473E+12,8.96151E+12,9.17008E+12,9.108E+12,9.50753E+12,9.78075E+12,1.0073E+13,1.04323E+13,1.05856E+13,1.06322E+13,1.07348E+13,1.09347E+13,1.12334E+13,1.15347E+13,1.18672E+13,1.22191E+13,1.27205E+13,1.31628E+13,1.34659E+13,1.34877E+13,1.34082E+13,1.33233E+13,1.35105E+13,1.38244E+13,1.40746E+13,1.45095E+13,1.48833E+13,1.53151E+13,1.59903E+13,1.63467E+13,1.66022E+13,1.69054E+13,1.74428E+13,1.7918E+13,1.86142E+13,1.93012E+13,1.9499E+13,1.86349E+13,1.91254E+13,1.95709E+13,1.96326E+13,1.98022E+13,2.01844E+13,2.06034E+13,2.0996E+13,2.16164E+13,2.20831E+13,2.24857E+13,2.12758E+13,2.27225E+13,2.3493E+13,2.37388E+13,2.41106E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.88367E+11,7.1101E+11,7.19849E+11,7.39806E+11,7.05195E+11,6.7202E+11,6.58403E+11,5.9264E+11,5.98308E+11,6.21171E+11,6.55153E+11,6.68591E+11,6.61008E+11,7.06021E+11,7.06505E+11,7.51703E+11,8.01444E+11,8.78439E+11,9.53415E+11,1.03203E+12,1.10612E+12,1.14034E+12,1.10047E+12,1.17889E+12,1.27706E+12,1.32892E+12,1.41553E+12,1.46058E+12,1.51047E+12,1.55252E+12,1.64572E+12,1.70763E+12,1.75172E+12,1.75656E+12,1.91957E+12,1.97867E+12,2.07834E+12,2.1611E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3349E+12,2.30112E+12,2.16547E+12,1.95897E+12,1.86805E+12,1.71078E+12,1.71024E+12,1.72709E+12,1.7774E+12,1.7648E+12,1.80876E+12,1.94227E+12,1.99387E+12,2.09341E+12,2.22296E+12,2.39801E+12,2.55722E+12,2.75843E+12,2.96878E+12,3.10196E+12,2.95614E+12,3.09478E+12,3.27625E+12,3.38944E+12,3.50301E+12,3.58256E+12,3.63366E+12,3.70129E+12,3.86308E+12,4.01004E+12,4.12297E+12,4.06286E+12,4.37126E+12,4.45659E+12,4.6271E+12,4.80318E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,European Union,EUU,3.07515E+12,3.25198E+12,3.43715E+12,3.60147E+12,3.81729E+12,4.01759E+12,4.18923E+12,4.33777E+12,4.5802E+12,4.90221E+12,5.1733E+12,5.36218E+12,5.61803E+12,5.95539E+12,6.14284E+12,6.1072E+12,6.40496E+12,6.59365E+12,6.79545E+12,7.05975E+12,7.20567E+12,7.24591E+12,7.30528E+12,7.41092E+12,7.59816E+12,7.77418E+12,7.9747E+12,8.17756E+12,8.51531E+12,8.84682E+12,9.13854E+12,9.27199E+12,9.35559E+12,9.29983E+12,9.55105E+12,9.81129E+12,9.99928E+12,1.02677E+13,1.05738E+13,1.08914E+13,1.13199E+13,1.15645E+13,1.16915E+13,1.1801E+13,1.21078E+13,1.2348E+13,1.27885E+13,1.31903E+13,1.32718E+13,1.26995E+13,1.29766E+13,1.3231E+13,1.31299E+13,1.31255E+13,1.33398E+13,1.36563E+13,1.39184E+13,1.43107E+13,1.46035E+13,1.48774E+13,1.40474E+13,1.49433E+13,1.54755E+13,1.55458E+13,1.57113E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Fragile and conflict affected situations,FCS,2.72318E+11,2.73512E+11,2.95542E+11,3.13118E+11,3.32744E+11,3.52248E+11,3.55774E+11,3.41251E+11,3.63132E+11,4.01011E+11,4.46231E+11,4.751E+11,4.90976E+11,5.12788E+11,5.60831E+11,5.63226E+11,6.12784E+11,6.44567E+11,6.46014E+11,6.80521E+11,7.0536E+11,6.64856E+11,6.62865E+11,6.26284E+11,6.25197E+11,6.48417E+11,6.53845E+11,6.6697E+11,6.93947E+11,6.88147E+11,7.24173E+11,6.93241E+11,6.99408E+11,6.87726E+11,6.65405E+11,6.67042E+11,6.86464E+11,7.19225E+11,7.50316E+11,7.64766E+11,8.04431E+11,8.37106E+11,8.6408E+11,8.66062E+11,9.69503E+11,1.03023E+12,1.09393E+12,1.16286E+12,1.22179E+12,1.24994E+12,1.32711E+12,1.33305E+12,1.40814E+12,1.4548E+12,1.47919E+12,1.48166E+12,1.48869E+12,1.50807E+12,1.53002E+12,1.54249E+12,1.42814E+12,1.45001E+12,1.47351E+12,1.50512E+12,1.53533E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Heavily indebted poor countries (HIPC),HPC,1.20658E+11,1.2038E+11,1.2918E+11,1.3351E+11,1.37917E+11,1.43146E+11,1.48607E+11,1.52E+11,1.58765E+11,1.66161E+11,1.66208E+11,1.7374E+11,1.7731E+11,1.82744E+11,1.92501E+11,1.96515E+11,2.03868E+11,2.1081E+11,2.15855E+11,2.16989E+11,2.18389E+11,2.24934E+11,2.26306E+11,2.26997E+11,2.29472E+11,2.32715E+11,2.39578E+11,2.47043E+11,2.50532E+11,2.54296E+11,2.51442E+11,2.53716E+11,2.50147E+11,2.5094E+11,2.51829E+11,2.64934E+11,2.79735E+11,2.96409E+11,3.07527E+11,3.18203E+11,3.27354E+11,3.39366E+11,3.52642E+11,3.66835E+11,3.8799E+11,4.09451E+11,4.32889E+11,4.56602E+11,4.82267E+11,4.99024E+11,5.29804E+11,5.54018E+11,5.7651E+11,6.09758E+11,6.43053E+11,6.74607E+11,7.03785E+11,7.39298E+11,7.70303E+11,8.02693E+11,8.02542E+11,8.37809E+11,8.78642E+11,9.09067E+11,9.55836E+11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,High income,HIC,9.34204E+12,9.75979E+12,1.03067E+13,1.08268E+13,1.15166E+13,1.21519E+13,1.28214E+13,1.33108E+13,1.40971E+13,1.48895E+13,1.5344E+13,1.59296E+13,1.67981E+13,1.78654E+13,1.80827E+13,1.80684E+13,1.89646E+13,1.97017E+13,2.05314E+13,2.13606E+13,2.16362E+13,2.20497E+13,2.20101E+13,2.26302E+13,2.36956E+13,2.4527E+13,2.531E+13,2.6196E+13,2.74052E+13,2.84654E+13,2.92178E+13,2.94652E+13,2.99286E+13,3.02734E+13,3.11745E+13,3.20458E+13,3.29806E+13,3.41373E+13,3.50616E+13,3.63154E+13,3.78694E+13,3.84703E+13,3.91007E+13,3.99986E+13,4.14046E+13,4.26475E+13,4.40298E+13,4.53016E+13,4.56138E+13,4.4087E+13,4.54301E+13,4.63549E+13,4.70424E+13,4.78016E+13,4.88328E+13,4.99776E+13,5.09002E+13,5.21712E+13,5.34143E+13,5.44262E+13,5.23085E+13,5.53705E+13,5.70567E+13,5.80993E+13,5.92322E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,IBRD only,IBD,1.88271E+12,1.90509E+12,1.96681E+12,2.05948E+12,2.23016E+12,2.36757E+12,2.49825E+12,2.60015E+12,2.76571E+12,2.97967E+12,3.20972E+12,3.40262E+12,3.62556E+12,3.88105E+12,4.10105E+12,4.29154E+12,4.56242E+12,4.77701E+12,4.97132E+12,5.20722E+12,5.46124E+12,5.57718E+12,5.73749E+12,5.82487E+12,6.11276E+12,6.38234E+12,6.63061E+12,6.95434E+12,7.23862E+12,7.45136E+12,7.60055E+12,7.69561E+12,7.82213E+12,8.1108E+12,8.40119E+12,8.74161E+12,9.21766E+12,9.71422E+12,9.9731E+12,1.03417E+13,1.09534E+13,1.13531E+13,1.18656E+13,1.25648E+13,1.35359E+13,1.45177E+13,1.57271E+13,1.71358E+13,1.81535E+13,1.86595E+13,2.01091E+13,2.13857E+13,2.25538E+13,2.37298E+13,2.48642E+13,2.59376E+13,2.70899E+13,2.84884E+13,2.98731E+13,3.10652E+13,3.0667E+13,3.30056E+13,3.42499E+13,3.58999E+13,3.74622E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,IDA & IBRD total,IBT,2.1872E+12,2.21313E+12,2.29403E+12,2.40265E+12,2.58889E+12,2.74165E+12,2.87745E+12,2.96847E+12,3.14781E+12,3.39676E+12,3.66129E+12,3.88303E+12,4.11193E+12,4.38561E+12,4.644E+12,4.82882E+12,5.12827E+12,5.36465E+12,5.56339E+12,5.81861E+12,6.09273E+12,6.20355E+12,6.36027E+12,6.43962E+12,6.73369E+12,7.02843E+12,7.29461E+12,7.64062E+12,7.95875E+12,8.18678E+12,8.36435E+12,8.47506E+12,8.61758E+12,8.91376E+12,9.21343E+12,9.5835E+12,1.01016E+13,1.06327E+13,1.09238E+13,1.13212E+13,1.19719E+13,1.24127E+13,1.2983E+13,1.37379E+13,1.47881E+13,1.58474E+13,1.71376E+13,1.86306E+13,1.97238E+13,2.03085E+13,2.18603E+13,2.32107E+13,2.44416E+13,2.57172E+13,2.69584E+13,2.81038E+13,2.93256E+13,3.08132E+13,3.22994E+13,3.35868E+13,3.31429E+13,3.55799E+13,3.69412E+13,3.86732E+13,4.03549E+13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,IDA blend,IDB,1.22011E+11,1.24228E+11,1.29436E+11,1.40149E+11,1.48424E+11,1.56234E+11,1.57245E+11,1.46556E+11,1.51157E+11,1.74028E+11,2.0398E+11,2.25307E+11,2.34411E+11,2.47674E+11,2.67957E+11,2.64515E+11,2.82566E+11,2.97892E+11,2.9925E+11,3.15896E+11,3.28864E+11,3.17528E+11,3.14484E+11,3.0517E+11,3.09282E+11,3.27792E+11,3.3751E+11,3.49387E+11,3.70698E+11,3.82362E+11,4.05206E+11,4.13011E+11,4.24953E+11,4.2404E+11,4.27977E+11,4.37818E+11,4.58713E+11,4.70011E+11,4.83138E+11,4.92944E+11,5.10314E+11,5.30578E+11,5.64515E+11,5.90066E+11,6.33618E+11,6.71429E+11,7.09872E+11,7.4836E+11,7.79617E+11,8.25473E+11,8.74534E+11,9.11233E+11,9.52245E+11,1.00626E+12,1.06408E+12,1.10489E+12,1.12995E+12,1.16135E+12,1.20622E+12,1.24268E+12,1.20175E+12,1.25336E+12,1.31349E+12,1.35061E+12,1.40539E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,IDA only,IDX,..,1.71398E+11,1.84223E+11,1.87891E+11,1.95293E+11,2.02547E+11,2.08088E+11,2.11817E+11,2.21761E+11,2.30916E+11,2.31548E+11,2.36583E+11,2.35029E+11,2.40489E+11,2.55957E+11,2.57626E+11,2.67541E+11,2.73468E+11,2.79129E+11,2.8167E+11,2.89374E+11,2.99134E+11,3.01743E+11,3.06161E+11,3.11787E+11,3.18326E+11,3.27647E+11,3.39769E+11,3.50844E+11,3.5509E+11,3.5939E+11,3.67391E+11,3.71347E+11,3.79656E+11,3.8472E+11,4.04756E+11,4.25878E+11,4.49294E+11,4.68675E+11,4.879E+11,5.09184E+11,5.30194E+11,5.54106E+11,5.84212E+11,6.19443E+11,6.59123E+11,7.01151E+11,7.46484E+11,7.90716E+11,8.23712E+11,8.76708E+11,9.13876E+11,9.35618E+11,9.81154E+11,1.03017E+12,1.06126E+12,1.10583E+12,1.16353E+12,1.2201E+12,1.27893E+12,1.27423E+12,1.32096E+12,1.37784E+12,1.42269E+12,1.48732E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,IDA total,IDA,2.87982E+11,2.9134E+11,3.0869E+11,3.23693E+11,3.39442E+11,3.5455E+11,3.60699E+11,3.52472E+11,3.66565E+11,3.996E+11,4.32421E+11,4.59867E+11,4.68151E+11,4.87377E+11,5.23374E+11,5.21245E+11,5.49617E+11,5.71367E+11,5.78109E+11,5.98099E+11,6.19032E+11,6.1636E+11,6.15635E+11,6.10174E+11,6.19831E+11,6.45286E+11,6.64304E+11,6.88261E+11,7.21195E+11,7.37521E+11,7.65727E+11,7.81529E+11,7.97626E+11,8.04806E+11,8.13783E+11,8.43424E+11,8.85439E+11,9.19873E+11,9.52239E+11,9.81052E+11,1.01962E+12,1.06088E+12,1.11891E+12,1.17449E+12,1.25343E+12,1.33089E+12,1.41131E+12,1.49502E+12,1.5703E+12,1.64916E+12,1.75122E+12,1.82508E+12,1.88786E+12,1.98742E+12,2.09425E+12,2.16615E+12,2.23578E+12,2.32488E+12,2.42632E+12,2.52162E+12,2.47598E+12,2.57431E+12,2.69133E+12,2.7733E+12,2.89271E+12
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Region,Late-demographic dividend,LTE,9.72481E+11,9.36395E+11,9.64305E+11,1.00423E+12,1.07643E+12,1.14819E+12,1.23663E+12,1.25846E+12,1.32364E+12,1.45567E+12,1.61342E+12,1.75061E+12,1.88858E+12,2.07396E+12,2.17676E+12,2.27133E+12,2.42132E+12,2.57463E+12,2.74619E+12,2.95937E+12,3.17517E+12,3.17962E+12,3.24134E+12,3.29819E+12,3.55635E+12,3.81389E+12,4.03476E+12,4.2949E+12,4.51549E+12,4.72901E+12,4.74058E+12,4.76475E+12,4.80406E+12,5.01275E+12,5.23658E+12,5.53459E+12,5.81775E+12,6.14626E+12,6.32295E+12,6.61783E+12,7.08308E+12,7.45104E+12,7.90198E+12,8.4457E+12,9.13828E+12,9.85074E+12,1.0766E+13,1.18648E+13,1.26902E+13,1.3165E+13,1.42227E+13,1.52425E+13,1.61397E+13,1.70499E+13,1.79521E+13,1.87972E+13,1.96339E+13,2.0667E+13,2.17913E+13,2.28257E+13,2.28796E+13,2.46168E+13,2.54259E+13,2.65518E+13,2.77433E+13
